customerID,tenure,MonthlyCharges,SeniorCitizen,InternetService,PhoneService,Contract,Churn
CUST_426_257,41,49.75484513188206,0,No,No,Month-to-month,0
CUST_427_576,38,76.50219928590161,0,Yes,Yes,One year,0
CUST_428_145,34,88.88853020500906,0,No,Yes,Two year,0
CUST_429_472,17,107.33229158608076,1,Yes,No,One year,1
CUST_430_617,37,83.62913539792481,0,Yes,Yes,Month-to-month,0
CUST_431_198,25,96.1121537043158,0,No,Yes,One year,0
CUST_432_991,27,36.0071634954573,0,Yes,No,Two year,0
CUST_433_844,57,66.15574744197899,1,Yes,No,Month-to-month,0
CUST_434_136,31,20.93316198270933,0,No,Yes,Two year,1
CUST_435_379,6,44.6678864521623,0,No,No,Month-to-month,1
CUST_436_448,40,92.64617151130048,1,Yes,Yes,Month-to-month,0
CUST_437_596,12,119.18099513493634,1,No,Yes,Month-to-month,0
CUST_438_401,53,29.91780995872159,0,Yes,Yes,One year,0
CUST_439_280,71,60.14943158612883,0,No,No,Two year,0
CUST_440_706,10,100.00709686991596,0,Yes,No,Two year,0
CUST_441_198,45,40.403563462889885,0,Yes,Yes,Two year,0
CUST_442_799,17,75.50849493022862,0,No,Yes,Month-to-month,0
CUST_443_215,26,93.30712960296748,1,Yes,No,One year,0
CUST_444_290,62,81.5985450260179,0,Yes,No,Month-to-month,1
CUST_445_352,46,38.80247346154162,0,No,No,Two year,0
CUST_446_260,64,55.538456868573945,0,No,Yes,One year,1
CUST_447_355,2,98.37917844853972,0,Yes,No,One year,0
CUST_448_422,54,75.42265141320166,0,No,No,One year,0
CUST_449_227,65,20.522961354291272,0,No,Yes,Two year,1
CUST_450_117,51,96.09907600280938,0,Yes,Yes,One year,0
CUST_451_892,53,23.531135494023907,0,Yes,Yes,One year,0
CUST_452_834,36,94.5733782731232,0,No,No,Month-to-month,0
CUST_453_665,26,40.24805601652374,0,No,Yes,Month-to-month,1
CUST_454_669,29,115.80734801193802,1,No,Yes,One year,0
CUST_455_422,21,56.79407513020845,0,Yes,Yes,One year,0
CUST_456_971,11,52.69316163380791,0,Yes,Yes,Month-to-month,1
CUST_457_785,40,34.888805033244466,0,Yes,No,Month-to-month,0
CUST_458_891,11,50.56042154902149,0,Yes,Yes,Month-to-month,0
CUST_459_725,36,107.66507618282006,0,Yes,No,Two year,0
CUST_460_387,59,119.63343376272474,0,Yes,No,Two year,1
CUST_461_953,39,56.83095305068483,1,Yes,No,Month-to-month,1
CUST_462_762,54,64.86106309545426,0,No,Yes,One year,1
CUST_463_738,55,92.2070938202737,0,No,No,Month-to-month,0
CUST_464_254,24,108.61957804650746,0,Yes,Yes,Two year,1
CUST_465_589,22,79.30443341867841,1,Yes,Yes,One year,0
CUST_466_485,69,59.15256981778293,0,Yes,Yes,Two year,0
CUST_467_884,56,61.262184084862376,0,No,No,One year,0
CUST_468_203,33,89.56181464968068,0,Yes,Yes,Two year,0
CUST_469_492,36,20.321826360427867,0,No,Yes,One year,1
CUST_470_910,20,81.95893374598407,1,No,Yes,One year,1
CUST_471_345,62,55.54930104413574,0,No,No,One year,0
CUST_472_275,26,99.41973312770844,0,No,No,One year,0
CUST_473_138,66,29.299063982313218,1,No,No,Two year,0
CUST_474_576,40,78.82022669483905,1,Yes,Yes,Two year,1
CUST_475_781,17,68.09728898861238,1,Yes,No,One year,0
CUST_476_858,1,84.23255259052274,0,No,Yes,One year,0
CUST_477_637,61,26.485359448296833,0,Yes,Yes,Two year,0
CUST_478_966,43,77.99837874281313,0,No,No,One year,0
CUST_479_917,42,76.14845879595237,0,No,Yes,One year,0
CUST_480_507,25,76.0660094416171,0,Yes,No,One year,1
CUST_481_624,39,80.34876665964548,0,Yes,Yes,Month-to-month,0
CUST_482_927,35,87.64679372263622,0,Yes,No,One year,0
CUST_483_605,3,100.49889996807696,0,Yes,Yes,Month-to-month,0
CUST_484_924,44,46.98207201282143,0,Yes,Yes,One year,0
CUST_485_135,51,102.5049410180062,0,No,Yes,Two year,1
CUST_486_784,12,69.82556822634537,1,Yes,Yes,Month-to-month,0
CUST_487_119,19,27.705827913433115,0,Yes,Yes,Month-to-month,0
CUST_488_420,44,25.85509292439792,0,Yes,No,One year,0
CUST_489_875,59,53.42383186960608,0,No,Yes,One year,0
CUST_490_611,49,98.48969771114676,0,Yes,No,Month-to-month,0
CUST_491_499,61,90.76809347409156,0,No,No,Two year,0
CUST_492_753,17,98.86149646724064,0,Yes,No,Two year,0
CUST_493_982,57,71.72690564416094,0,Yes,Yes,One year,0
CUST_494_570,55,64.01989979554905,0,No,Yes,Two year,0
CUST_495_242,47,34.745252670628396,0,Yes,Yes,Two year,0
CUST_496_191,12,52.81927536093116,0,Yes,No,One year,0
CUST_497_453,62,63.40193661738753,1,No,Yes,Two year,0
CUST_498_933,8,28.860042967961725,1,Yes,Yes,One year,1
CUST_499_899,21,42.06119527112113,0,No,No,Month-to-month,1
CUST_500_826,70,79.82252940637387,0,No,No,One year,0
CUST_501_953,25,93.566311423919,0,No,No,Month-to-month,0
CUST_502_150,12,119.83475113929497,1,No,No,Month-to-month,0
CUST_503_764,15,113.31133313435576,0,No,No,Two year,0
CUST_504_797,59,84.25651995351916,0,Yes,No,Two year,1
CUST_505_674,26,62.1248053294072,1,Yes,Yes,Two year,0
CUST_506_289,26,83.61773647082327,0,Yes,No,One year,0
CUST_507_224,47,98.5651618080232,1,No,Yes,Two year,1
CUST_508_249,32,31.833619092338733,0,No,Yes,Month-to-month,1
CUST_509_413,10,60.99048896962883,0,No,Yes,Two year,0
CUST_510_669,16,103.98022856356172,0,No,No,Two year,0
CUST_511_441,71,58.3832951933044,1,Yes,Yes,One year,0
CUST_512_404,17,77.18722712271865,1,Yes,No,One year,0
CUST_513_791,23,78.77693608621982,0,No,No,Month-to-month,1
CUST_514_781,26,38.447625313363936,0,No,Yes,One year,1
CUST_515_937,7,56.22354416522884,0,Yes,No,Two year,1
CUST_516_882,14,53.451128874193216,1,No,Yes,One year,0
CUST_517_153,7,22.61967085320648,0,No,Yes,Month-to-month,1
CUST_518_543,9,22.41917638913553,0,No,No,Two year,0
CUST_519_712,48,103.16970436757737,0,Yes,Yes,Month-to-month,0
CUST_520_363,59,47.30708099728124,0,Yes,Yes,One year,0
CUST_521_152,39,71.80787662388154,0,No,Yes,One year,0
CUST_522_671,18,49.8725573588773,0,Yes,No,Month-to-month,1
CUST_523_719,59,114.06792451153404,0,No,Yes,Two year,0
CUST_524_104,17,45.92967588657737,1,No,No,One year,0
CUST_525_202,14,62.96568127389351,0,Yes,No,One year,0
CUST_526_295,31,107.27302504846018,0,No,Yes,Two year,0
CUST_527_873,24,104.19335667918088,1,No,Yes,One year,0
CUST_528_976,60,38.61014178462773,0,Yes,No,Month-to-month,0
CUST_529_983,45,100.26433097957104,0,No,No,One year,1
CUST_530_449,3,65.81868867378927,0,No,Yes,One year,0
CUST_531_146,37,68.29688720853552,1,No,Yes,Two year,0
CUST_532_966,43,33.34799724159438,0,Yes,No,Month-to-month,0
CUST_533_922,40,28.060151375712465,1,No,No,Two year,1
CUST_534_919,55,92.79393069737652,0,Yes,No,One year,0
CUST_535_755,39,69.64611523552998,0,No,No,One year,0
CUST_536_368,15,63.68507026151796,0,No,No,Two year,0
CUST_537_469,4,92.95082286523969,1,No,Yes,Two year,0
CUST_538_735,25,96.55128989911096,0,No,No,Two year,0
CUST_539_205,13,35.89081676693536,1,Yes,No,Month-to-month,1
CUST_540_769,33,81.02251494776412,0,Yes,Yes,One year,0
CUST_541_758,16,33.535408227768556,0,No,Yes,Two year,0
CUST_542_756,42,95.13750860290456,0,No,No,One year,1
CUST_543_219,66,85.69551562671396,1,No,No,Month-to-month,0
CUST_544_930,55,115.6614621083458,0,No,Yes,Month-to-month,0
CUST_545_886,42,26.89580163564212,0,No,No,Month-to-month,0
CUST_546_703,34,25.70547211512543,0,No,No,Month-to-month,0
CUST_547_157,30,48.218707469320016,1,No,Yes,One year,0
CUST_548_445,13,46.1705683735906,0,No,No,Month-to-month,0
CUST_549_840,13,44.69787990719998,0,Yes,Yes,Month-to-month,1
CUST_550_573,18,110.62545805210368,0,Yes,Yes,Two year,1
CUST_551_216,32,44.95461998495061,0,Yes,Yes,Month-to-month,0
CUST_552_929,39,47.1949726128631,0,No,Yes,Two year,0
CUST_553_890,46,95.93982624179635,1,No,No,Month-to-month,0
CUST_554_226,29,64.973984245054,1,No,Yes,Month-to-month,1
CUST_555_492,62,97.67105569551812,0,Yes,No,Two year,0
CUST_556_740,62,26.536615756438525,0,No,No,Month-to-month,0
CUST_557_157,57,68.75711936733843,0,Yes,No,One year,1
CUST_558_733,16,23.361360018328263,0,No,No,One year,0
CUST_559_612,56,26.265320345535457,0,Yes,No,Month-to-month,1
CUST_560_850,10,110.64374533444108,0,Yes,Yes,One year,0
CUST_561_901,30,33.92453711175952,0,Yes,Yes,Two year,1
CUST_562_195,25,73.24206822752171,0,No,Yes,Month-to-month,1
CUST_563_737,5,61.10956026007065,0,Yes,Yes,Month-to-month,0
CUST_564_217,65,54.73433262588427,0,No,No,Two year,0
CUST_565_659,49,109.98333456872724,0,No,Yes,Two year,0
CUST_566_700,3,22.18233967754895,0,No,No,Two year,1
CUST_567_587,45,86.37896861755891,0,No,No,Month-to-month,0
CUST_568_336,14,116.33944342135504,0,No,Yes,Two year,0
CUST_569_984,30,76.0168183461842,0,Yes,Yes,Two year,0
CUST_570_996,68,113.68224620330918,0,No,Yes,One year,0
CUST_571_371,18,25.225787928602376,0,No,Yes,One year,0
CUST_572_288,62,61.87933190741614,0,No,No,Month-to-month,0
CUST_573_803,37,46.015779096205115,0,No,No,One year,0
CUST_574_546,25,93.082096498073,1,No,Yes,One year,1
CUST_575_680,48,118.12970904972468,0,Yes,No,Two year,0
CUST_576_889,65,45.65300624442478,0,Yes,No,Two year,0
CUST_577_960,53,85.41746014740745,0,No,No,One year,1
CUST_578_346,15,39.809763275974014,0,Yes,Yes,One year,0
CUST_579_175,49,76.53302545716099,0,Yes,No,One year,1
CUST_580_253,68,66.39324866883362,0,No,Yes,Month-to-month,0
CUST_581_755,12,117.2005329631537,0,Yes,Yes,Month-to-month,0
CUST_582_534,59,80.85272726964665,0,No,No,Month-to-month,0
CUST_583_185,37,54.95063720868187,0,Yes,No,One year,0
CUST_584_796,61,31.409578488793336,0,Yes,Yes,One year,0
CUST_585_384,43,35.124682873493455,1,Yes,No,Month-to-month,0
CUST_586_319,70,42.53169299512351,0,No,No,Month-to-month,1
CUST_587_168,39,45.09666613402979,0,Yes,Yes,One year,0
CUST_588_146,56,105.06160578411378,0,Yes,Yes,Two year,0
CUST_589_193,63,76.12227882825249,1,No,Yes,Month-to-month,0
CUST_590_849,46,72.33909113743664,0,No,Yes,One year,1
CUST_591_552,11,31.476887186921747,0,Yes,No,One year,0
CUST_592_303,62,106.0139693349435,0,No,No,Two year,0
CUST_593_317,25,92.28143032084836,0,Yes,Yes,One year,0
CUST_594_573,71,26.76683619000016,0,Yes,Yes,One year,0
CUST_595_531,52,90.78350972297687,0,No,Yes,Month-to-month,0
CUST_596_440,4,74.35382173426461,0,No,No,Month-to-month,1
CUST_597_650,59,28.172534574677822,0,No,Yes,Two year,0
CUST_598_711,20,65.83006415286565,0,Yes,No,Two year,1
CUST_599_388,63,68.4696287130047,0,No,Yes,One year,0
CUST_600_353,54,36.57745401632758,0,Yes,Yes,Month-to-month,0
CUST_601_833,57,114.56981470002825,0,No,Yes,Two year,1
CUST_602_456,41,104.9975371480662,0,Yes,No,Two year,0
CUST_603_122,3,86.90223373291083,1,No,No,Two year,1
CUST_604_861,6,66.22955610006072,0,Yes,No,One year,0
CUST_605_621,5,61.17655415845085,0,No,Yes,Month-to-month,1
CUST_606_857,5,85.09734671509541,0,Yes,No,Two year,0
CUST_607_936,54,74.54318694069055,1,No,No,Month-to-month,0
CUST_608_199,47,26.22731058818856,0,No,Yes,Two year,0
CUST_609_901,49,71.25026487703317,0,Yes,Yes,Two year,0
CUST_610_279,9,100.64036172328396,0,No,No,Month-to-month,0
CUST_611_322,20,65.9239877596958,0,Yes,No,Month-to-month,0
CUST_612_861,61,25.19565775542684,0,Yes,No,Month-to-month,0
CUST_613_758,35,98.6278199384033,0,No,No,One year,0
CUST_614_541,50,40.13637821359744,0,Yes,Yes,Two year,1
CUST_615_707,62,45.86208348880387,1,No,Yes,One year,0
CUST_616_868,17,36.47063534322959,0,No,Yes,Month-to-month,0
CUST_617_424,3,53.02150648714976,0,Yes,No,Two year,0
CUST_618_615,32,95.6751505688635,0,No,No,One year,0
CUST_619_115,13,71.93858595039373,0,Yes,Yes,Two year,0
CUST_620_891,68,40.488127415071254,0,Yes,Yes,One year,0
CUST_621_435,14,107.78300781520409,0,No,No,Month-to-month,1
CUST_622_858,11,107.95818549515292,0,No,No,One year,1
CUST_623_357,56,107.05784250460069,1,Yes,Yes,Two year,0
CUST_624_596,67,43.87962113815393,1,Yes,Yes,Two year,0
CUST_625_995,29,65.12393441809881,0,No,Yes,Two year,0
CUST_626_259,9,118.49896561408752,0,No,No,Two year,0
CUST_627_574,67,97.20124763099903,1,No,No,Month-to-month,0
CUST_628_951,25,22.71674212255598,0,No,No,One year,0
CUST_629_763,42,26.520459126049204,1,Yes,No,Month-to-month,0
CUST_630_789,9,66.39313768123327,0,No,No,Month-to-month,0
CUST_631_774,40,110.922020586156,0,Yes,No,Month-to-month,0
CUST_632_479,25,73.87017979527143,0,Yes,Yes,Two year,1
CUST_633_644,5,69.78125080342902,0,No,Yes,Two year,0
CUST_634_790,11,30.547369995663058,0,Yes,No,Two year,1
CUST_635_526,59,85.6780104724294,0,No,Yes,One year,1
CUST_636_712,38,102.21031606002256,0,Yes,No,Two year,0
CUST_637_367,5,58.04200075075623,0,No,Yes,One year,0
CUST_638_934,48,97.56118509253275,0,Yes,No,Two year,0
CUST_639_676,18,116.44766539008116,1,Yes,Yes,Two year,1
CUST_640_516,70,40.37664591276891,0,No,Yes,Month-to-month,1
CUST_641_267,37,72.33296311947413,1,No,No,Month-to-month,0
CUST_642_941,60,48.713795808457554,0,Yes,No,Month-to-month,0
CUST_643_142,48,99.28544190338394,0,Yes,Yes,One year,1
CUST_644_655,28,77.75933658811574,1,No,Yes,One year,0
CUST_645_384,69,83.45824175503037,0,Yes,No,Two year,1
CUST_646_496,40,99.7914159615894,0,No,Yes,One year,1
CUST_647_111,45,59.59704726624549,0,Yes,No,Two year,0
CUST_648_706,62,111.50900684070432,0,No,No,One year,0
CUST_649_401,58,73.302886724614,0,Yes,Yes,One year,0
CUST_650_997,67,35.7954822835348,1,No,No,One year,0
CUST_651_352,56,89.58991181688025,0,No,Yes,Month-to-month,0
CUST_652_598,40,99.32613504382545,0,Yes,Yes,One year,1
CUST_653_853,40,51.676167706752665,0,No,No,Month-to-month,1
CUST_654_134,33,105.7179256998753,0,Yes,Yes,Month-to-month,1
CUST_655_826,6,110.61432547657664,0,No,No,One year,0
CUST_656_948,19,47.69044873778089,0,No,No,Two year,1
CUST_657_189,40,118.3521472715222,0,No,No,Two year,1
CUST_658_875,59,34.071152804875844,0,Yes,Yes,Two year,0
CUST_659_704,59,40.201566840248994,0,No,No,One year,0
CUST_660_701,48,38.422483923802616,0,Yes,Yes,Two year,0
CUST_661_517,41,109.39897100078704,0,No,No,Month-to-month,1
CUST_662_214,13,85.42925523249619,0,Yes,No,Two year,0
CUST_663_716,45,35.21042832222729,1,Yes,No,One year,0
CUST_664_295,53,64.0323418368349,0,Yes,Yes,Two year,0
CUST_665_925,42,81.5298025069802,0,No,Yes,Month-to-month,0
CUST_666_600,63,28.34640849893833,0,Yes,No,One year,0
CUST_667_725,27,108.24163684073388,0,No,No,Two year,0
CUST_668_592,38,100.36035354415353,0,Yes,Yes,One year,0
CUST_669_174,60,70.52067735766383,0,Yes,Yes,One year,0
CUST_670_512,7,116.71266152591704,0,Yes,Yes,One year,1
CUST_671_475,5,61.77609792750997,0,Yes,No,Two year,0
CUST_672_519,45,118.4110319036498,0,No,Yes,One year,0
CUST_673_828,58,86.79199988036271,0,Yes,No,Two year,0
CUST_674_376,31,83.46712732539415,0,Yes,Yes,Month-to-month,0
CUST_675_860,23,36.5954895295785,0,No,No,Two year,0
CUST_676_775,42,108.1927758304644,1,Yes,No,Month-to-month,0
CUST_677_493,10,62.74896879206152,1,Yes,No,Two year,1
CUST_678_968,32,36.223340578247935,1,Yes,Yes,One year,0
CUST_679_556,53,21.260751997575905,1,Yes,Yes,Two year,1
CUST_680_291,30,75.97556836383826,1,No,Yes,One year,1
CUST_681_838,39,72.73996221226763,0,No,No,Month-to-month,0
CUST_682_788,31,91.93536223691584,0,Yes,No,Two year,0
CUST_683_198,2,109.0258053017802,0,No,Yes,One year,0
CUST_684_647,12,27.940658464302953,0,No,No,Month-to-month,1
CUST_685_195,39,93.14964903403624,0,Yes,No,Month-to-month,1
CUST_686_763,66,38.74119440975822,0,No,No,Two year,0
CUST_687_762,13,105.8177053157164,0,Yes,Yes,Month-to-month,1
CUST_688_289,46,101.9063513861656,0,No,No,One year,0
CUST_689_835,27,74.07937549855444,1,No,Yes,Month-to-month,1
CUST_690_136,17,91.02427986233116,0,No,Yes,Month-to-month,1
CUST_691_879,60,51.43501131837484,0,Yes,Yes,One year,0
CUST_692_468,64,67.11678989328146,0,No,Yes,Month-to-month,0
CUST_693_794,35,102.16368977104716,0,Yes,Yes,Month-to-month,0
CUST_694_624,70,65.92651971732138,1,Yes,No,Month-to-month,0
CUST_695_378,30,55.77982653254418,0,No,Yes,Month-to-month,1
CUST_696_316,71,69.42124472503,0,Yes,Yes,One year,0
CUST_697_966,63,102.82492524372184,0,No,Yes,Month-to-month,0
CUST_698_972,28,53.520804737087275,0,Yes,No,One year,0
CUST_699_897,60,37.37615931357438,0,Yes,No,Month-to-month,1
CUST_700_372,37,91.20140203307808,0,No,No,Month-to-month,0
CUST_701_980,22,102.59782127080818,0,No,No,Month-to-month,0
CUST_702_161,68,30.063747852353337,0,No,Yes,Month-to-month,0
CUST_703_695,20,43.987411275594475,0,No,Yes,One year,1
CUST_704_979,68,34.197198976099386,1,Yes,No,One year,1
CUST_705_828,64,54.79414115821666,0,Yes,No,One year,0
CUST_706_441,17,65.03509789054127,1,Yes,No,Two year,0
CUST_707_496,12,94.88263369633064,0,No,No,Month-to-month,0
CUST_708_798,22,85.11475848816741,0,Yes,Yes,Month-to-month,0
CUST_709_118,17,82.09285674784311,0,No,No,One year,0
CUST_710_276,10,55.23749466096544,0,Yes,No,Two year,1
CUST_711_711,65,104.144755308476,0,No,No,Month-to-month,0
CUST_712_495,22,67.12871673981645,0,Yes,No,One year,1
CUST_713_544,50,117.91049380151546,0,Yes,No,Month-to-month,0
CUST_714_332,14,83.41421382957368,1,No,No,Month-to-month,0
CUST_715_175,64,32.62647415645027,0,Yes,No,One year,1
CUST_716_364,47,87.6177562075434,0,No,Yes,One year,0
CUST_717_554,29,52.5104015431699,0,Yes,Yes,Month-to-month,0
CUST_718_895,36,88.63271966860974,0,Yes,Yes,Month-to-month,0
CUST_719_817,52,26.964114816240578,0,No,Yes,One year,0
CUST_720_834,7,37.48814371759594,0,No,Yes,Month-to-month,0
CUST_721_483,29,105.57372589057864,0,Yes,Yes,Month-to-month,0
CUST_722_663,11,42.71795570235149,0,Yes,No,One year,1
CUST_723_950,33,103.704112524294,0,Yes,No,Month-to-month,0
CUST_724_605,6,47.92760884544104,0,Yes,Yes,Month-to-month,1
CUST_725_466,32,84.28819100587077,1,Yes,No,Two year,0
CUST_726_243,51,89.4150573509831,1,Yes,Yes,One year,1
CUST_727_984,58,71.2654753145053,0,No,No,Two year,0
CUST_728_168,26,50.53106766967313,0,No,No,Two year,1
CUST_729_198,46,41.26443763710961,0,No,No,Two year,0
CUST_730_495,29,23.31893545624262,0,Yes,No,Month-to-month,0
CUST_731_124,4,50.39464012407238,0,Yes,No,Month-to-month,0
CUST_732_990,13,85.3162790531283,0,Yes,No,Two year,0
CUST_733_568,39,113.83048184484826,0,No,Yes,Two year,0
CUST_734_583,15,107.1204482263052,0,No,Yes,Two year,0
CUST_735_664,29,96.60647765353026,0,Yes,No,Month-to-month,0
CUST_736_250,29,98.84473432532988,1,Yes,Yes,Two year,1
CUST_737_243,32,86.49849034759953,0,No,No,Two year,0
CUST_738_668,2,46.028685756600304,0,No,Yes,One year,0
CUST_739_138,47,110.719503070583,1,No,No,One year,1
CUST_740_208,22,87.0732311905834,1,Yes,Yes,Month-to-month,0
CUST_741_792,27,76.04406309804399,0,Yes,No,One year,0
CUST_742_141,67,31.09894692134811,0,Yes,Yes,One year,0
CUST_743_285,56,64.70555438064254,0,No,No,One year,1
CUST_744_497,21,66.03582712019264,1,No,Yes,Month-to-month,1
CUST_745_322,47,106.456360952267,1,Yes,No,One year,1
CUST_746_733,59,74.66482201877885,0,Yes,No,Month-to-month,0
CUST_747_232,6,58.04005489704097,0,No,No,Two year,1
CUST_748_262,19,117.68003285106592,0,Yes,Yes,One year,0
CUST_749_314,57,31.072059332631568,0,No,Yes,Month-to-month,0
CUST_750_832,69,62.25484283119446,0,No,Yes,One year,0
CUST_751_334,3,24.20246751714053,1,Yes,No,Two year,0
CUST_752_942,1,93.99041207669303,0,No,Yes,Month-to-month,0
CUST_753_757,58,111.80765521991506,1,Yes,No,Month-to-month,0
CUST_754_850,38,48.003732955048946,1,No,Yes,Month-to-month,0
CUST_755_687,15,105.83416767991208,0,No,Yes,Two year,0
CUST_756_108,34,49.221823046189776,0,Yes,Yes,Two year,0
CUST_757_173,61,111.07701616439152,0,No,Yes,Two year,0
CUST_758_591,35,95.3961903596784,0,Yes,No,Month-to-month,1
CUST_759_352,64,100.49067768414386,0,Yes,Yes,Two year,0
CUST_760_329,25,21.80065556004545,0,No,Yes,One year,1
CUST_761_618,24,116.2810357074026,0,Yes,No,Two year,0
CUST_762_273,12,92.66709920703232,0,Yes,No,Month-to-month,0
CUST_763_752,18,50.47510953861333,0,Yes,Yes,One year,0
CUST_764_267,15,102.9394664858847,0,Yes,Yes,Two year,0
CUST_765_269,27,48.152119841493,0,Yes,No,One year,1
CUST_766_492,60,107.2753839566128,0,Yes,No,One year,0
CUST_767_894,46,31.2580390411937,0,No,No,Month-to-month,0
CUST_768_733,17,90.36859774607956,0,Yes,Yes,One year,1
CUST_769_293,53,74.06984766449104,0,No,Yes,One year,0
CUST_770_616,8,29.65344701954408,0,No,Yes,Month-to-month,0
CUST_771_128,27,44.1893828258839,0,Yes,No,Month-to-month,0
CUST_772_264,46,21.24040362773148,0,No,No,Month-to-month,0
CUST_773_521,50,66.87679654645058,1,No,No,One year,0
CUST_774_438,71,50.12652607600004,0,Yes,Yes,One year,0
CUST_775_747,3,79.83574842977588,0,Yes,No,One year,1
CUST_776_595,64,49.723780770861715,0,Yes,Yes,Month-to-month,0
CUST_777_464,44,49.99191115069847,0,No,No,Two year,0
CUST_778_932,53,94.31931987316034,0,No,Yes,One year,0
CUST_779_441,24,24.814283597835345,0,Yes,Yes,Two year,1
CUST_780_599,60,110.28949951919871,0,Yes,No,Month-to-month,1
CUST_781_756,3,105.22638743911814,0,No,Yes,One year,0
CUST_782_610,20,86.78046832264066,0,No,No,Two year,0
CUST_783_426,46,79.32215701073844,0,No,Yes,One year,0
CUST_784_316,15,109.23024981396524,0,No,No,One year,0
CUST_785_400,25,38.53301795287145,1,Yes,No,One year,0
CUST_786_231,71,27.89691621908286,0,No,Yes,Two year,0
CUST_787_903,17,43.95101699095381,0,No,No,Month-to-month,0
CUST_788_169,9,99.45782787001905,0,No,Yes,One year,1
CUST_789_351,38,23.46702667264833,0,No,No,Month-to-month,0
CUST_790_514,48,78.28068350834896,0,Yes,No,Month-to-month,1
CUST_791_886,60,119.543751619131,0,Yes,No,Two year,0
CUST_792_544,63,105.56960938375394,0,No,No,Two year,0
CUST_793_975,2,72.14456890435895,0,No,Yes,Month-to-month,0
CUST_794_281,11,26.364090928664233,0,Yes,No,One year,0
CUST_795_266,64,103.137351438571,0,Yes,No,Two year,0
CUST_796_190,21,79.89785081772105,1,No,Yes,One year,0
CUST_797_813,18,31.493299705956684,0,No,Yes,One year,0
CUST_798_957,64,29.38572848233562,0,Yes,Yes,One year,0
CUST_799_630,38,110.96268194365923,0,Yes,Yes,Month-to-month,1
CUST_800_138,32,86.92002629380784,0,Yes,Yes,One year,0
CUST_801_225,11,102.92867993167556,0,Yes,Yes,Month-to-month,0
CUST_802_550,45,107.89789002822673,0,Yes,No,Month-to-month,0
CUST_803_272,33,77.17723520483221,0,Yes,Yes,One year,1
CUST_804_752,41,71.74463517550413,0,No,No,One year,0
CUST_805_853,8,63.042741032099016,0,Yes,Yes,One year,0
CUST_806_319,11,51.694658779111926,0,Yes,No,One year,0
CUST_807_737,51,63.459596085871176,1,Yes,No,Month-to-month,0
CUST_808_157,41,97.38796557301563,0,Yes,No,One year,1
CUST_809_759,17,80.19234310151316,0,No,Yes,One year,0
CUST_810_575,46,109.2523289954846,0,No,Yes,Month-to-month,0
CUST_811_555,32,64.33800143791878,0,Yes,Yes,Two year,0
CUST_812_928,54,80.7089578718754,0,No,Yes,Two year,0
CUST_813_994,20,83.13075530919888,0,No,No,Month-to-month,1
CUST_814_460,33,79.16971623063255,0,No,Yes,Two year,0
CUST_815_100,40,90.26337730855164,0,No,No,Month-to-month,0
CUST_816_486,32,43.74334683748063,0,No,No,One year,0
CUST_817_447,2,71.23637775457907,0,No,Yes,One year,0
CUST_818_289,33,30.42248028083477,0,Yes,Yes,Two year,1
CUST_819_604,30,58.45113276448126,0,Yes,Yes,One year,0
CUST_820_290,33,68.76670686212644,0,Yes,No,Two year,0
CUST_821_607,26,85.22242595454725,0,Yes,Yes,Two year,1
CUST_822_468,22,115.05310525862036,1,Yes,No,One year,0
CUST_823_508,66,80.06510665483559,1,No,Yes,One year,0
CUST_824_923,38,94.35939161765596,1,Yes,No,Two year,0
CUST_825_216,46,70.62660594952028,0,Yes,Yes,One year,1
CUST_826_233,15,83.41040313763312,0,No,Yes,Month-to-month,0
CUST_827_157,44,27.09322161337734,0,No,No,One year,1
CUST_828_655,49,45.4391580841847,0,Yes,Yes,One year,0
CUST_829_784,61,56.185309320513866,0,No,Yes,Month-to-month,0
CUST_830_771,67,67.24933550065136,1,No,Yes,One year,0
CUST_831_272,6,24.564874550238372,1,No,Yes,One year,0
CUST_832_928,9,34.00240975533177,0,No,Yes,Two year,0
CUST_833_914,6,47.68143077913058,0,Yes,Yes,One year,0
CUST_834_248,32,117.15326909010508,0,No,Yes,One year,0
CUST_835_179,41,53.13470071030507,1,Yes,No,Month-to-month,1
CUST_836_985,8,68.20410581120825,1,Yes,No,Two year,1
CUST_837_312,50,39.60977127383929,0,No,Yes,Two year,0
CUST_838_302,62,81.07800710757682,0,No,Yes,Two year,0
CUST_839_863,62,48.06832155159743,1,No,Yes,One year,0
CUST_840_328,7,40.69925784384268,0,Yes,No,Two year,0
CUST_841_775,4,71.65726284459791,0,No,No,Month-to-month,1
CUST_842_326,6,20.55057991604208,1,No,Yes,Two year,0
CUST_843_758,58,20.766403264922538,0,No,No,Month-to-month,0
CUST_844_631,22,41.90688091018578,0,No,Yes,Two year,1
CUST_845_540,26,23.672136250082115,0,No,Yes,Two year,0
CUST_846_501,3,30.80257541306914,0,Yes,Yes,Month-to-month,0
CUST_847_146,41,53.88606493387516,1,No,Yes,Two year,0
CUST_848_332,60,100.25856795798128,0,No,No,Two year,0
CUST_849_404,14,77.20486433693009,1,No,No,Two year,0
CUST_850_625,12,71.26677259564164,0,Yes,Yes,One year,1
CUST_851_242,12,49.348882320812166,0,No,No,Month-to-month,1
CUST_852_514,13,113.17537194328165,0,Yes,No,Two year,0
CUST_853_612,25,59.70150412371917,0,Yes,Yes,Month-to-month,1
